subdet,layer,waferu,waferv,tc_eta,tc_phi
2,32,-4,0,2.4505785,-0.14145881
2,32,-4,1,2.3337748,0.06070428
2,32,-4,2,2.1936092,0.22582777
2,32,-4,3,2.0713632,0.3573371
2,32,-4,4,1.9523991,0.4641832
2,32,-4,5,1.8132236,0.51406604
2,32,-4,6,1.7306812,0.5913039
2,32,-4,7,1.6235601,0.62344915
2,32,-3,-10,1.6180979,-1.790931
2,32,-3,-9,1.7259924,-1.7401901
2,32,-3,-8,1.8491354,-1.6964248
2,32,-3,-7,1.9534752,-1.6475042
2,32,-3,-6,2.1003225,-1.5936992
2,32,-3,-5,2.2592154,-1.4587482
2,32,-3,-4,2.4167054,-1.3362235
2,32,-3,-3,2.5950496,-1.1264241
2,32,-3,-2,2.7290177,-0.8597235
2,32,-3,-1,2.7871296,-0.5299219
2,32,-3,0,2.7284088,-0.19007844
2,32,-3,1,2.603203,0.076819874
2,32,-3,2,2.433451,0.2828611
2,32,-3,3,2.2454858,0.43118683
2,32,-3,4,2.109037,0.53500885
2,32,-3,5,1.9608301,0.58222014
2,32,-3,6,1.827749,0.63525003
2,32,-3,7,1.719984,0.7009695
2,32,-3,8,1.6220868,0.7269455
2,32,-2,-10,1.5498458,-1.8715312
2,32,-2,-9,1.7221699,-1.8645263
2,32,-2,-8,1.7976338,-1.8216043
2,32,-2,-7,1.9242377,-1.7808688
2,32,-2,-6,2.0910695,-1.725909
2,32,-2,-5,2.2611704,-1.6664761
2,32,-2,-4,2.444308,-1.5735204
2,32,-2,-3,2.6774845,-1.4105251
2,32,-2,-2,2.9258533,-1.160784
2,32,-2,-1,3.0277567,-0.76791257
2,32,-2,0,3.028802,-0.28611195
2,32,-2,1,2.9272003,0.115370624
2,32,-2,2,2.6883562,0.3635065
2,32,-2,3,2.4402676,0.5191639
2,32,-2,4,2.2661927,0.6160289
2,32,-2,5,2.0634077,0.6926458
2,32,-2,6,1.9397418,0.7407313
2,32,-2,7,1.8079617,0.75352144
2,32,-2,8,1.6960756,0.8211283
2,32,-1,-10,1.5496838,-1.9365662
2,32,-1,-9,1.6612418,-1.9735245
2,32,-1,-8,1.7447977,-1.9980621
2,32,-1,-7,1.8984736,-1.9343673
2,32,-1,-6,2.0464382,-1.9103267
2,32,-1,-5,2.2144628,-1.8717576
2,32,-1,-4,2.4035563,-1.8264529
2,32,-1,-3,2.6868804,-1.7238244
2,32,-1,-2,2.9851553,-1.5671102
2,32,-1,2,2.9800143,0.52494776
2,32,-1,3,2.691555,0.6824426
2,32,-1,4,2.4239306,0.76485157
2,32,-1,5,2.217806,0.82831997
2,32,-1,6,2.0400784,0.8578304
2,32,-1,7,1.8830543,0.87094903
2,32,-1,8,1.7715354,0.9054454
2,32,-1,9,1.6525539,0.8944386
2,32,-1,10,1.5687006,0.92635554
2,32,0,-9,1.6261706,-2.0736828
2,32,0,-8,1.704899,-2.0625021
2,32,0,-7,1.8549552,-2.063371
2,32,0,-6,1.953686,-2.0756269
2,32,0,-5,2.1575394,-2.0485365
2,32,0,-4,2.346847,-2.0335655
2,32,0,-3,2.5962052,-2.0151544
2,32,0,-2,2.9234705,-1.981785
2,32,0,3,2.93153,0.93310696
2,32,0,4,2.597116,0.9688938
2,32,0,5,2.340747,0.9808142
2,32,0,6,2.1369903,0.9852054
2,32,0,7,1.9779148,0.99441993
2,32,0,8,1.8438858,1.0090318
2,32,0,9,1.7167733,1.0051339
2,32,0,10,1.5964797,0.9896248
2,32,1,-8,1.6587042,-2.1573193
2,32,1,-7,1.7880446,-2.159103
2,32,1,-6,1.9077941,-2.1706529
2,32,1,-5,2.0478935,-2.1956067
2,32,1,-4,2.2209976,-2.2197263
2,32,1,-3,2.446055,-2.2348573
2,32,1,-2,2.7379124,-2.2922776
2,32,1,-1,3.0310931,-2.377848
2,32,1,3,3.0247555,1.3301635
2,32,1,4,2.7353764,1.233261
2,32,1,5,2.44804,1.186758
2,32,1,6,2.2307975,1.1619277
2,32,1,7,2.066217,1.1467588
2,32,1,8,1.8958645,1.1140676
2,32,1,9,1.7893391,1.1242602
2,32,1,10,1.6664697,1.1196337
2,32,2,-8,1.6188744,-2.2383616
2,32,2,-7,1.7369525,-2.2375178
2,32,2,-6,1.8086575,-2.2892501
2,32,2,-5,1.9644542,-2.317189
2,32,2,-4,2.1019373,-2.3489234
2,32,2,-3,2.315148,-2.4139998
2,32,2,-2,2.5214708,-2.4798837
2,32,2,-1,2.7878883,-2.6196287
2,32,2,0,3.0241268,-2.8663485
2,32,2,3,3.0242136,1.8115405
2,32,2,4,2.7917292,1.5791438
2,32,2,5,2.517859,1.4372048
2,32,2,6,2.302964,1.3659436
2,32,2,7,2.1008575,1.3024914
2,32,2,8,1.9723537,1.260547
2,32,2,9,1.8092763,1.2510554
2,32,2,10,1.7282308,1.2257257
2,32,2,11,1.6123891,1.1669471
2,32,3,-7,1.6233758,-2.3512778
2,32,3,-6,1.7393087,-2.3849401
2,32,3,-5,1.8485628,-2.4016695
2,32,3,-4,2.0048506,-2.4390204
2,32,3,-3,2.1347587,-2.5296395
2,32,3,-2,2.3159697,-2.6140661
2,32,3,-1,2.5154083,-2.742706
2,32,3,0,2.7396657,-2.951584
2,32,3,1,2.9291997,2.3064482
2,32,3,2,2.9819212,2.6141279
2,32,3,3,2.9287553,2.2089732
2,32,3,4,2.7250633,1.9004261
2,32,3,5,2.5189345,1.7040759
2,32,3,6,2.312482,1.5582061
2,32,3,7,2.1305838,1.4879808
2,32,3,8,1.9781553,1.4059045
2,32,3,9,1.8583657,1.3688977
2,32,3,10,1.7622706,1.3278725
2,32,3,11,1.6381931,1.3060923
2,32,4,-7,1.5477998,-2.415866
2,32,4,-6,1.6310319,-2.4515557
2,32,4,-5,1.7503737,-2.5104594
2,32,4,-4,1.8533188,-2.5210855
2,32,4,-3,2.0240207,-2.6047773
2,32,4,-2,2.1403494,-2.7077937
2,32,4,-1,2.2916656,-2.835883
2,32,4,0,2.4454498,-3.0036807
2,32,4,1,2.5906012,2.2561686
2,32,4,2,2.6739063,2.7679148
2,32,4,3,2.679591,2.4671376
2,32,4,4,2.5904737,2.1810157
2,32,4,5,2.445449,1.9583588
2,32,4,6,2.304439,1.784117
2,32,4,7,2.1377025,1.6649846
2,32,4,8,2.0092163,1.5659804
2,32,4,9,1.8516175,1.5121243
2,32,4,10,1.7274894,1.4330946
2,32,4,11,1.6926119,1.3862376
2,32,5,-6,1.586176,-2.5208554
2,32,5,-5,1.6959112,-2.538015
2,32,5,-4,1.768914,-2.6207132
2,32,5,-3,1.8513732,-2.684108
2,32,5,-2,1.9897083,-2.7713485
2,32,5,-1,2.109812,-2.9035547
2,32,5,0,2.22545,-3.0134752
2,32,5,1,2.3255808,1.807009
2,32,5,2,2.4239771,2.8610494
2,32,5,3,2.4491155,2.6236835
2,32,5,4,2.431118,2.376483
2,32,5,5,2.3343549,2.1578991
2,32,5,6,2.2206583,1.9799392
2,32,5,7,2.1060414,1.8331934
2,32,5,8,1.977009,1.7401519
2,32,5,9,1.8622677,1.6389683
2,32,5,10,1.7810458,1.5695503
2,32,5,11,1.6648088,1.5624132
2,32,5,12,1.5883377,1.4941365
2,32,6,-4,1.6602304,-2.6497002
2,32,6,-3,1.7681534,-2.7386873
2,32,6,-2,1.8728696,-2.814311
2,32,6,-1,1.9570593,-2.9162734
2,32,6,0,2.0409236,-3.0463715
2,32,6,1,2.1265895,2.2529333
2,32,6,2,2.2139919,2.911973
2,32,6,3,2.2647157,2.722065
2,32,6,4,2.2475512,2.512834
2,32,6,5,2.201042,2.3150458
2,32,6,6,2.1436403,2.1493611
2,32,6,7,2.0600955,1.9949288
2,32,6,8,1.9536728,1.8865995
2,32,6,9,1.8460884,1.7685897
2,32,6,10,1.7766112,1.6941963
2,32,6,11,1.6624668,1.623427
2,32,7,-4,1.5909543,-2.6898189
2,32,7,-3,1.6261228,-2.826759
2,32,7,-2,1.703799,-2.8572812
2,32,7,-1,1.8309966,-2.9467432
2,32,7,0,1.9017295,-3.0722706
2,32,7,1,1.9656464,2.73754
2,32,7,2,2.0277562,2.9554765
2,32,7,3,2.0791054,2.7998636
2,32,7,4,2.0883415,2.6104445
2,32,7,5,2.0872324,2.444153
2,32,7,6,2.054608,2.2763934
2,32,7,7,1.985547,2.1362734
2,32,7,8,1.9093779,2.0283961
2,32,7,9,1.8348136,1.8950248
2,32,7,10,1.726618,1.822015
2,32,7,11,1.6655257,1.7863997
2,32,7,12,1.5487188,1.673993
2,32,8,-3,1.5747694,-2.8669634
2,32,8,-2,1.656864,-2.9165914
2,32,8,-1,1.6922684,-2.972457
2,32,8,0,1.7675035,-3.0709162
2,32,8,1,1.8270397,2.72969
2,32,8,2,1.8909812,2.9914968
2,32,8,3,1.9495693,2.8165941
2,32,8,4,1.9688294,2.701045
2,32,8,5,1.953833,2.5464375
2,32,8,6,1.9376755,2.3852582
2,32,8,7,1.9034722,2.265826
2,32,8,8,1.8489755,2.1248362
2,32,8,9,1.7579218,2.0220032
2,32,8,10,1.7039982,1.9163871
2,32,8,11,1.6458232,1.8241671
2,32,8,12,1.544422,1.7352115
2,32,9,-1,1.5762404,-2.9935513
2,32,9,0,1.6322298,-3.0699944
2,32,9,1,1.7120537,3.1015663
2,32,9,2,1.7784157,2.986628
2,32,9,3,1.8176343,2.906014
2,32,9,4,1.8276329,2.7439272
2,32,9,5,1.8381007,2.625038
2,32,9,6,1.8146633,2.4867477
2,32,9,7,1.8123474,2.3387585
2,32,9,8,1.7823607,2.2454214
2,32,9,9,1.7128333,2.1370807
2,32,9,10,1.6489199,2.040834
2,32,10,1,1.6178591,0.6064574
2,32,10,2,1.621443,3.0494761
2,32,10,3,1.686793,2.9025452
2,32,10,4,1.743187,2.7793694
2,32,10,5,1.7493154,2.6964972
2,32,10,6,1.7240849,2.5944328
2,32,10,7,1.7215025,2.4462783
2,32,10,8,1.6973622,2.3357322
2,32,10,9,1.6758248,2.2225165
2,32,10,10,1.6124445,2.1212726
2,32,11,2,1.5615693,3.007718
2,32,11,3,1.6240002,2.9201295
2,32,11,4,1.6439635,2.8127885
2,32,11,5,1.6190736,2.6998901
2,32,11,6,1.6704518,2.626169
2,32,11,7,1.6228324,2.50822
2,32,11,9,1.6296653,2.299358
2,32,11,10,1.5641112,2.229469
2,33,-12,-8,1.5669525,-0.6814845
2,33,-12,-5,1.5577484,-0.37748235
2,33,-11,-10,1.548254,-0.9145805
2,33,-11,-9,1.6487684,-0.82197523
2,33,-11,-8,1.654026,-0.7395532
2,33,-11,-7,1.657749,-0.64096576
2,33,-11,-6,1.6314083,-0.54436016
2,33,-11,-5,1.6655208,-0.4187788
2,33,-11,-4,1.6009666,-0.3381908
2,33,-11,-3,1.5885962,-0.189888
2,33,-11,-2,1.5697905,-0.14300282
2,33,-10,-10,1.6368164,-0.98609734
2,33,-10,-9,1.680475,-0.9391933
2,33,-10,-8,1.7104874,-0.80279016
2,33,-10,-7,1.7259259,-0.671551
2,33,-10,-6,1.7445561,-0.5809659
2,33,-10,-5,1.7429092,-0.45117489
2,33,-10,-4,1.738631,-0.3373095
2,33,-10,-3,1.7155724,-0.24904007
2,33,-10,-2,1.673374,-0.13270032
2,33,-10,-1,1.6274133,-0.034780104
2,33,-9,-11,1.6441761,-1.1636509
2,33,-9,-9,1.7307944,-1.0134199
2,33,-9,-8,1.7732304,-0.8954115
2,33,-9,-7,1.7977773,-0.7698772
2,33,-9,-6,1.8289672,-0.6561641
2,33,-9,-5,1.8472061,-0.5334689
2,33,-9,-4,1.8606377,-0.38404337
2,33,-9,-3,1.8312875,-0.28386697
2,33,-9,-2,1.7721981,-0.12381548
2,33,-9,-1,1.7591002,-0.078489974
2,33,-9,0,1.6930759,0.05346331
2,33,-9,1,1.6154984,0.17435333
2,33,-8,-12,1.5844226,-1.3622698
2,33,-8,-11,1.6557585,-1.2703621
2,33,-8,-10,1.7272644,-1.2062569
2,33,-8,-9,1.7919209,-1.0965792
2,33,-8,-8,1.8500117,-1.0116647
2,33,-8,-7,1.9020562,-0.8815204
2,33,-8,-6,1.9494109,-0.7443328
2,33,-8,-5,1.9697537,-0.6018092
2,33,-8,-4,1.9923351,-0.46322623
2,33,-8,-3,1.9451574,-0.30192977
2,33,-8,-2,1.9191484,-0.16677238
2,33,-8,-1,1.8635666,-0.03031493
2,33,-8,0,1.8198358,0.05479018
2,33,-8,1,1.7243099,0.18820831
2,33,-8,2,1.6590527,0.24304442
2,33,-8,3,1.5958076,0.3203122
2,33,-7,-12,1.5908285,-1.4515712
2,33,-7,-11,1.7220857,-1.4013467
2,33,-7,-10,1.7322282,-1.3570791
2,33,-7,-9,1.8512071,-1.2473338
2,33,-7,-8,1.9210198,-1.1556218
2,33,-7,-7,1.9696,-1.0069927
2,33,-7,-6,2.0683327,-0.840779
2,33,-7,-5,2.091345,-0.6904889
2,33,-7,-4,2.1130438,-0.5238326
2,33,-7,-3,2.1130664,-0.35125917
2,33,-7,-2,2.0426195,-0.18341541
2,33,-7,-1,1.9935648,-0.03511789
2,33,-7,0,1.9089301,0.07111536
2,33,-7,1,1.8704169,0.21750249
2,33,-7,2,1.7722684,0.33143002
2,33,-7,3,1.638061,0.35216025
2,33,-6,-11,1.6598585,-1.5200559
2,33,-6,-10,1.7788299,-1.4119745
2,33,-6,-9,1.8864394,-1.3560787
2,33,-6,-8,1.9623576,-1.2557845
2,33,-6,-7,2.074984,-1.1449833
2,33,-6,-6,2.147708,-0.98461014
2,33,-6,-5,2.2150712,-0.80700606
2,33,-6,-4,2.273375,-0.63261753
2,33,-6,-3,2.282342,-0.4210192
2,33,-6,-2,2.2151604,-0.22889175
2,33,-6,-1,2.1533005,-0.052808553
2,33,-6,0,2.0741596,0.09644937
2,33,-6,1,1.9790212,0.2172783
2,33,-6,2,1.8729018,0.32531008
2,33,-6,3,1.7683301,0.39796188
2,33,-6,4,1.6881273,0.4623145
2,33,-5,-12,1.5939723,-1.6834004
2,33,-5,-11,1.7152796,-1.6058584
2,33,-5,-10,1.7560697,-1.5788457
2,33,-5,-9,1.8942187,-1.4752562
2,33,-5,-8,1.997983,-1.4082935
2,33,-5,-7,2.1153386,-1.2921796
2,33,-5,-6,2.2469032,-1.1750147
2,33,-5,-5,2.358929,-0.9869252
2,33,-5,-4,2.4369168,-0.76624644
2,33,-5,-3,2.463636,-0.5193025
2,33,-5,-2,2.441753,-0.29270822
2,33,-5,-1,2.3554587,-0.070448235
2,33,-5,0,2.2355092,0.10456285
2,33,-5,1,2.12825,0.2451522
2,33,-5,2,2.0025585,0.341005
2,33,-5,3,1.8699486,0.45009458
2,33,-5,4,1.7700784,0.5335786
2,33,-5,5,1.6917883,0.5739477
2,33,-5,6,1.5735236,0.6239885
2,33,-4,-12,1.5690532,-1.8125477
2,33,-4,-11,1.6705844,-1.7471025
2,33,-4,-10,1.7703568,-1.681223
2,33,-4,-9,1.9014567,-1.6308488
2,33,-4,-8,2.0087025,-1.5736458
2,33,-4,-7,2.1573641,-1.4864992
2,33,-4,-6,2.3096085,-1.3511335
2,33,-4,-5,2.4520686,-1.1917707
2,33,-4,-4,2.6105895,-0.95839137
2,33,-4,-3,2.6934621,-0.66925675
2,33,-4,-2,2.6999407,-0.365481
2,33,-4,-1,2.5986383,-0.07793949
2,33,-4,0,2.467106,0.1512886
2,33,-4,1,2.3149247,0.31895828
2,33,-4,2,2.163393,0.4432534
2,33,-4,3,2.0382056,0.55885476
2,33,-4,4,1.875213,0.59923965
2,33,-4,5,1.7762599,0.62197167
2,33,-4,6,1.6474026,0.7004688
2,33,-4,7,1.5948856,0.73688895
2,33,-3,-10,1.7521222,-1.7841765
2,33,-3,-9,1.8563005,-1.7852683
2,33,-3,-8,1.9973896,-1.725734
2,33,-3,-7,2.162515,-1.6512252
2,33,-3,-6,2.3215084,-1.579587
2,33,-3,-5,2.5277662,-1.4361936
2,33,-3,-4,2.751894,-1.2488105
2,33,-3,-3,2.9465423,-0.93140393
2,33,-3,-2,2.9952042,-0.5315889
2,33,-3,-1,2.9476342,-0.11240988
2,33,-3,0,2.7458289,0.18867835
2,33,-3,1,2.5182197,0.38098034
2,33,-3,2,2.3193119,0.537086
2,33,-3,3,2.1437387,0.6059088
2,33,-3,4,1.9995718,0.6735464
2,33,-3,5,1.8590215,0.7179835
2,33,-3,6,1.7446369,0.7803085
2,33,-3,7,1.6621635,0.79427594
2,33,-2,-11,1.6248513,-1.9477473
2,33,-2,-10,1.7010537,-1.9394379
2,33,-2,-9,1.870136,-1.8790184
2,33,-2,-8,1.9738117,-1.8639724
2,33,-2,-7,2.1209025,-1.8518757
2,33,-2,-6,2.2988255,-1.7959449
2,33,-2,-5,2.5275762,-1.6978507
2,33,-2,-4,2.798899,-1.5667795
2,33,-2,-3,3.0407112,-1.3216406
2,33,-2,0,3.0409555,0.27894446
2,33,-2,1,2.81508,0.5181022
2,33,-2,2,2.5225277,0.66230434
2,33,-2,3,2.3034363,0.74198973
2,33,-2,4,2.1324637,0.7949124
2,33,-2,5,1.9697604,0.8395134
2,33,-2,6,1.8368478,0.8524362
2,33,-2,7,1.71974,0.88182795
2,33,-2,8,1.6128314,0.9234936
2,33,-1,-10,1.6834191,-2.0129323
2,33,-1,-9,1.7712389,-2.0301752
2,33,-1,-8,1.9232156,-2.039918
2,33,-1,-7,2.0720017,-1.9914038
2,33,-1,-6,2.2407181,-1.9760047
2,33,-1,-5,2.4615211,-1.9641814
2,33,-1,-4,2.7475922,-1.9083171
2,33,-1,-3,3.0442014,-1.809927
2,33,-1,1,3.0439906,0.7744288
2,33,-1,2,2.7380295,0.8576128
2,33,-1,3,2.458471,0.9134289
2,33,-1,4,2.2428665,0.9272835
2,33,-1,5,2.0736592,0.9493599
2,33,-1,6,1.9169854,0.9815515
2,33,-1,7,1.8221424,0.93905294
2,33,-1,8,1.6875111,0.97729605
2,33,0,-10,1.6523664,-2.1644115
2,33,0,-9,1.7242203,-2.1241999
2,33,0,-8,1.8572216,-2.1211615
2,33,0,-7,1.9897985,-2.1473806
2,33,0,-6,2.153489,-2.157089
2,33,0,-5,2.3466644,-2.1500683
2,33,0,-4,2.5990958,-2.1699278
2,33,0,-3,2.9406807,-2.2101567
2,33,0,2,2.9466588,1.1647626
2,33,0,3,2.5976772,1.118831
2,33,0,4,2.357246,1.1115543
2,33,0,5,2.156819,1.1017575
2,33,0,6,1.972867,1.104589
2,33,0,7,1.8510716,1.0756925
2,33,0,8,1.7269,1.0866767
2,33,0,9,1.6477959,1.0850341
2,33,1,-10,1.5893494,-2.211377
2,33,1,-9,1.6663415,-2.1960118
2,33,1,-8,1.7638434,-2.243834
2,33,1,-7,1.9288257,-2.2428038
2,33,1,-6,2.051298,-2.2786465
2,33,1,-5,2.2214437,-2.3152587
2,33,1,-4,2.4183989,-2.3804548
2,33,1,-3,2.694381,-2.4631655
2,33,1,-2,2.9940445,-2.6199505
2,33,1,2,2.9951158,1.5687197
2,33,1,3,2.6865695,1.4207256
2,33,1,4,2.4302957,1.3282628
2,33,1,5,2.214046,1.2789375
2,33,1,6,2.053487,1.2425867
2,33,1,7,1.9158808,1.2104362
2,33,1,8,1.760951,1.189388
2,33,1,9,1.6784409,1.1595191
2,33,1,10,1.5783957,1.1561441
2,33,2,-9,1.6216848,-2.2883925
2,33,2,-8,1.7207217,-2.318902
2,33,2,-7,1.8210644,-2.3582373
2,33,2,-6,1.9584789,-2.3940516
2,33,2,-5,2.0920386,-2.4574184
2,33,2,-4,2.2797256,-2.517262
2,33,2,-3,2.4643927,-2.6245215
2,33,2,-2,2.694683,-2.7739902
2,33,2,-1,2.9467378,-2.0541284
2,33,2,0,3.0490816,2.8658977
2,33,2,1,3.0399218,2.3762512
2,33,2,2,2.9432595,1.9867959
2,33,2,3,2.6988728,1.7368077
2,33,2,4,2.453502,1.5627394
2,33,2,5,2.2678955,1.4748096
2,33,2,6,2.0987034,1.407391
2,33,2,7,1.9413544,1.3440311
2,33,2,8,1.8129028,1.3183651
2,33,2,9,1.756047,1.2824974
2,33,2,10,1.583573,1.2311548
2,33,3,-8,1.6284887,-2.4087849
2,33,3,-7,1.7280455,-2.4208503
2,33,3,-6,1.8158681,-2.4941916
2,33,3,-5,1.9795628,-2.5557995
2,33,3,-4,2.1003017,-2.6211162
2,33,3,-3,2.2548275,-2.7035766
2,33,3,-2,2.429448,-2.8674097
2,33,3,-1,2.604659,-1.9305974
2,33,3,0,2.7487779,2.959105
2,33,3,1,2.8160431,2.6124415
2,33,3,2,2.744658,2.2883515
2,33,3,3,2.610966,2.0134666
2,33,3,4,2.4239175,1.8108621
2,33,3,5,2.2523527,1.6595559
2,33,3,6,2.0878756,1.5572342
2,33,3,7,1.9909166,1.5120369
2,33,3,8,1.8580189,1.4349283
2,33,3,9,1.7366426,1.4095398
2,33,3,10,1.6624007,1.3249625
2,33,4,-8,1.6017581,-2.474621
2,33,4,-7,1.6680286,-2.5002954
2,33,4,-6,1.7593199,-2.5616512
2,33,4,-5,1.8581986,-2.647891
2,33,4,-4,1.9889119,-2.6972938
2,33,4,-3,2.087147,-2.7942376
2,33,4,-2,2.215315,-2.9099934
2,33,4,-1,2.3629313,-2.1126425
2,33,4,0,2.4706385,2.999417
2,33,4,1,2.5170782,2.7523513
2,33,4,2,2.535016,2.480334
2,33,4,3,2.4642498,2.2403424
2,33,4,4,2.3417745,2.0362303
2,33,4,5,2.2226326,1.8734014
2,33,4,6,2.0984943,1.7394756
2,33,4,7,1.9732065,1.6727374
2,33,4,8,1.8522052,1.5743439
2,33,4,9,1.7398677,1.5112023
2,33,4,10,1.6363621,1.4681237
2,33,4,11,1.5460882,1.41879
2,33,5,-6,1.6592529,-2.6191711
2,33,5,-5,1.7490497,-2.667472
2,33,5,-4,1.8443724,-2.7577841
2,33,5,-3,1.96285,-2.8237658
2,33,5,-2,2.0615952,-2.9543378
2,33,5,-1,2.1564717,-2.4756248
2,33,5,0,2.2428818,3.0340471
2,33,5,1,2.3124373,2.8409328
2,33,5,2,2.3147237,2.6178594
2,33,5,3,2.3112662,2.4004695
2,33,5,4,2.2365956,2.1944952
2,33,5,5,2.15773,2.057635
2,33,5,6,2.042375,1.8968259
2,33,5,7,1.9508758,1.773385
2,33,5,8,1.8486814,1.6942804
2,33,5,9,1.7134194,1.6294241
2,33,5,10,1.6613287,1.5743117
2,33,6,-5,1.6378484,-2.7057695
2,33,6,-4,1.726351,-2.7971401
2,33,6,-3,1.8168012,-2.870002
2,33,6,-2,1.9067341,-2.9651153
2,33,6,-1,1.9869779,-2.0474083
2,33,6,0,2.0524135,3.022405
2,33,6,1,2.1182117,2.8765619
2,33,6,2,2.153047,2.696683
2,33,6,3,2.1637404,2.531499
2,33,6,4,2.1295328,2.350931
2,33,6,5,2.0515323,2.1999724
2,33,6,6,1.9945176,2.039298
2,33,6,7,1.9301585,1.9184105
2,33,6,8,1.820508,1.8085006
2,33,6,9,1.747324,1.7638439
2,33,6,10,1.6415589,1.6567043
2,33,7,-4,1.6603231,-2.8270602
2,33,7,-3,1.6890296,-2.9343915
2,33,7,-1,1.8440758,0.027593583
2,33,7,0,1.9186811,3.0587122
2,33,7,1,1.96582,2.9560597
2,33,7,2,1.9917912,2.7838113
2,33,7,3,2.0280418,2.612708
2,33,7,4,1.9849479,2.458908
2,33,7,5,1.9403467,2.303699
2,33,7,6,1.9013078,2.1763906
2,33,7,7,1.8667458,2.048519
2,33,7,8,1.7670249,1.9602268
2,33,7,9,1.7112979,1.8606907
2,33,7,10,1.6652341,1.7872536
2,33,8,-3,1.5756518,-2.9026818
2,33,8,-2,1.6654754,-3.0138004
2,33,8,-1,1.7610083,-1.5371637
2,33,8,0,1.7895504,3.0450685
2,33,8,1,1.8129804,2.955558
2,33,8,2,1.8905939,2.8048098
2,33,8,3,1.8911871,2.6930928
2,33,8,4,1.8906438,2.5660424
2,33,8,5,1.8689001,2.42366
2,33,8,6,1.8683549,2.2944865
2,33,8,7,1.7739273,2.174568
2,33,8,8,1.7285625,2.085193
2,33,8,9,1.6769731,1.9733543
2,33,8,10,1.6406679,1.8710974
2,33,9,-2,1.5835123,-3.0340028
2,33,9,-1,1.6051328,-0.00201714
2,33,9,0,1.6398594,3.0739195
2,33,9,1,1.7351028,2.9630888
2,33,9,2,1.75303,2.8623738
2,33,9,3,1.7797261,2.7337928
2,33,9,4,1.7984418,2.6019819
2,33,9,5,1.7844123,2.4855597
2,33,9,6,1.7452068,2.380603
2,33,9,7,1.7222416,2.238007
2,33,9,8,1.6757488,2.148421
2,33,9,9,1.6156671,2.0549617
2,33,9,10,1.5687889,1.9685471
2,33,10,1,1.6130432,3.004879
2,33,10,2,1.641424,2.8904638
2,33,10,3,1.6559913,2.776798
2,33,10,4,1.6984419,2.6969333
2,33,10,5,1.6914954,2.5654366
2,33,10,6,1.6774962,2.4407196
2,33,10,7,1.6316463,2.3175585
2,33,10,8,1.6273084,2.29087
2,33,11,3,1.5710738,2.8347027
2,33,11,4,1.5552677,2.7012568
2,33,11,6,1.6237223,2.5141015
2,34,-11,-9,1.5392557,-0.9430792
2,34,-11,-8,1.5732725,-0.80114615
2,34,-11,-7,1.5921571,-0.69415796
2,34,-11,-6,1.5884979,-0.6128751
2,34,-11,-5,1.6073928,-0.527159
2,34,-11,-4,1.5854884,-0.41779518
2,34,-11,-3,1.6119589,-0.34909287
2,34,-11,-1,1.5605936,-0.16071904
2,34,-10,-9,1.5659856,-0.99024343
2,34,-10,-8,1.6018721,-0.8790241
2,34,-10,-7,1.6593212,-0.7684071
2,34,-10,-6,1.6616737,-0.6891651
2,34,-10,-5,1.7063621,-0.58438015
2,34,-10,-4,1.7120022,-0.4601152
2,34,-10,-3,1.7246666,-0.376569
2,34,-10,-2,1.6896168,-0.23948899
2,34,-10,-1,1.6129494,-0.13870758
2,34,-10,0,1.5614941,-0.05513884
2,34,-9,-8,1.6995827,-0.9830667
2,34,-9,-7,1.7609255,-0.8605491
2,34,-9,-6,1.7896051,-0.7695112
2,34,-9,-5,1.7915083,-0.64653015
2,34,-9,-4,1.7858279,-0.5138852
2,34,-9,-3,1.7925792,-0.41476032
2,34,-9,-2,1.7555606,-0.30098644
2,34,-9,-1,1.7806973,-0.16176397
2,34,-9,0,1.7122769,-0.07066553
2,34,-9,1,1.6544837,0.022686856
2,34,-9,2,1.580145,0.114787444
2,34,-8,-11,1.5587776,-1.345102
2,34,-8,-10,1.6408541,-1.2546484
2,34,-8,-9,1.6721002,-1.1418025
2,34,-8,-8,1.7628435,-1.089386
2,34,-8,-7,1.7751329,-1.0013003
2,34,-8,-6,1.8293533,-0.85988164
2,34,-8,-5,1.883567,-0.71933085
2,34,-8,-4,1.8775685,-0.60209453
2,34,-8,-3,1.9038655,-0.46936816
2,34,-8,-2,1.8796527,-0.31005815
2,34,-8,-1,1.8108174,-0.16198692
2,34,-8,0,1.8024957,-0.09170634
2,34,-8,1,1.7250113,0.02460082
2,34,-8,2,1.7046502,0.10427715
2,34,-8,3,1.6044974,0.21155377
2,34,-7,-11,1.5939898,-1.4379278
2,34,-7,-10,1.6535022,-1.3838835
2,34,-7,-9,1.7366765,-1.2508246
2,34,-7,-8,1.7923257,-1.1950599
2,34,-7,-7,1.8914441,-1.0583638
2,34,-7,-6,1.9245756,-0.96519893
2,34,-7,-5,1.9839672,-0.82112163
2,34,-7,-4,2.004029,-0.68924373
2,34,-7,-3,2.0139182,-0.51065916
2,34,-7,-2,2.015522,-0.36482736
2,34,-7,-1,1.9924297,-0.23585242
2,34,-7,0,1.9316663,-0.08072367
2,34,-7,1,1.8672013,0.034174368
2,34,-7,2,1.7887713,0.14690375
2,34,-7,3,1.7277992,0.20167807
2,34,-7,4,1.6535186,0.34346098
2,34,-6,-11,1.5872815,-1.5212464
